tipo,precio,area,habitaciones,baños,parqueaderos,nombre,latitud,longitud,url,espacios,axe,axh,axa,parq2,garaje_bin,ppmc,pppz,pppp,new_index,pppp/pppz,pppp/ppmc,pppz/ppmc,barrio_te
casa,1100000000,300.0,5,4,1,santa teresita,6.24448,-75.6106,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-simon-bolivar-5-habitaciones-4-banos-1-garajes/16895-M6353936,10,30.0,60.0,90000.0,1,1,5469005.679083645,112509900.99009901,946958333.3333334,36.644801565932084,8.416666666666666,173.15000000000003,20.572277227722775,20.446186848988066
apartamento,820000000,67.0,1,2,1,los balsos no.1,6.1932,-75.56324,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-gonzalez-1-habitaciones-2-banos-1-garajes/16120-M5088957,4,16.75,67.0,4489.0,1,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,600000000,97.0,2,2,1,santa teresita,6.2446538,-75.61239,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-2-habitaciones-2-banos-1-garajes/16958-M6126965,5,19.4,48.5,9409.0,1,1,5469005.679083645,112509900.99009901,946958333.3333334,36.644801565932084,8.416666666666666,173.15000000000003,20.572277227722775,20.446186848988066
apartamento,1990000000,142.5,3,5,2,los balsos no.1,6.1871142,-75.560014,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-campestre-3-habitaciones-5-banos-2-garajes/11706-M6319226,10,14.25,47.5,20306.25,4,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,3047572500,149.11,2,2,2,lalinde,6.2129348,-75.5676977,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-lalinde-2-habitaciones-2-banos-2-garajes/21644-M6339497,6,24.85166666666667,74.555,22233.792100000002,4,1,8212082.744136865,164535502.8801956,659755104.6862745,55.02465352208823,4.009803921568627,80.33955882352942,20.035782396088017,20.89622396180771
apartamento,980000000,142.0,3,4,2,el tesoro,6.2021332,-75.5596667,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/22123-M6422433,9,15.777777777777779,47.333333333333336,20164.0,4,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
apartamento,720000000,135.0,3,2,2,el castillo,6.193220138549805,-75.57551574707031,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-castillo-3-habitaciones-2-banos-2-garajes/687-M4748889,7,19.285714285714285,45.0,18225.0,4,1,8180457.298484682,182000941.208413,689757190.231884,54.812748790522356,3.7898550724637676,84.31768115942027,22.248260038240918,21.000788888926156
apartamento,440000000,74.2,2,2,1,belen,6.232649803161621,-75.5971908569336,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-belen-2-habitaciones-2-banos-1-garajes/19875-M6173399,5,14.84,37.1,5505.64,1,1,5727953.015844722,114924705.88235295,800704918.0327868,38.37986536517579,6.967213114754098,139.7890163934426,20.063835294117645,20.3807919467757
apartamento,580000000,78.0,3,2,2,asomadera no.2,6.223054885864258,-75.55982208251953,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-asomadera-no.2-3-habitaciones-2-banos-2-garajes/687-M5394079,7,11.142857142857142,26.0,6084.0,4,1,7398122.30112476,152255072.46376812,677780645.1612903,49.57075190505892,4.451612903225806,91.6152258064516,20.580231884057973,20.77336775779268
apartamento,590000000,74.0,2,3,1,villa carlota,6.220783710479736,-75.5736312866211,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-2-habitaciones-3-banos-1-garajes/687-M3487925,6,12.333333333333334,37.0,5476.0,1,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,2813606250,149.11,2,2,2,el poblado,6.2090645,-75.5676977,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-lalinde-2-habitaciones-2-banos-2-garajes/21644-M6339466,6,24.85166666666667,74.555,22233.792100000002,4,1,8456730.08050227,190236969.3174807,783091863.1164021,56.66390087723931,4.116402116402116,92.59984126984126,22.49533419023136,20.94366172688146
casa,545000000,130.0,3,3,0,la gloria,6.221883773803711,-75.60448455810547,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-gloria-3-habitaciones-3-banos/12116-M5065465,6,21.666666666666668,43.333333333333336,16900.0,0,0,5801504.989948944,104861736.33440514,679416666.6666666,38.87269672319394,6.479166666666667,117.11041666666667,18.07491961414791,20.407541190662823
apartamento,800000000,117.0,3,3,2,la florida,6.205211571,-75.561162453,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-3-banos-2-garajes/19797-M6344216,8,14.625,39.0,13689.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,450000000,84.0,3,3,0,la america,6.25138,-75.605223,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-america-3-habitaciones-3-banos/21472-M6235214,6,14.0,28.0,7056.0,0,0,5097025.675790188,91832061.0687023,802000000.0,34.15236798530587,8.733333333333333,157.34666666666664,18.01679389312977,20.152920817834215
apartamento,680000000,89.0,3,2,1,la loma de los bernal,6.21708442,-75.60192908,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-urbanizacion-cedros-de-la-colina-3-habitaciones-2-banos-1-garajes/20033-M6121251,6,14.833333333333334,29.666666666666668,7921.0,1,1,6633757.902044472,100592392.3918919,485467632.84782606,44.44916612293312,4.826086956521738,73.18139130434783,15.163711711711715,20.287651983451244
apartamento,443000000,57.0,3,2,1,asomadera no.1,6.228317737579346,-75.5616455078125,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-asomadera-no1-3-habitaciones-2-banos-1-garajes/687-M6127454,6,9.5,19.0,3249.0,1,1,6863180.422905399,104339622.64150943,529468085.10638297,45.986400356179196,5.074468085106383,77.14617021276595,15.202809224318656,20.199659672088057
apartamento,890000000,106.0,1,2,2,la florida,6.2010358,-75.5657366,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-loma-de-los-parra-1-habitaciones-2-banos-2-garajes/20765-M6135507,5,21.2,106.0,11236.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,1250000000,230.0,3,5,2,san lucas,6.179824923,-75.569270129,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-3-habitaciones-5-banos-2-garajes/21131-M6098892,10,23.0,76.66666666666667,52900.0,4,1,7015939.76117399,163512395.83333334,645974897.1193416,47.009956733091485,3.9506172839506175,92.07246913580248,23.305843750000005,20.959144863995913
apartamento,520000000,67.0,3,2,1,la hondonada,6.202930450439453,-75.59960174560547,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-hondonada-3-habitaciones-2-banos-1-garajes/12116-M5518795,6,11.166666666666666,22.333333333333332,4489.0,1,1,5892891.810189422,67884984.02555911,574270270.2702702,39.48502958403948,8.459459459459458,97.45135135135135,11.519808306709267,19.704202260960717
apartamento,500000000,67.0,2,1,1,asomadera no.1,6.225461483001709,-75.56105041503906,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-asomadera-no2-2-habitaciones-1-banos-1-garajes/687-M6413094,4,16.75,33.5,4489.0,1,1,6863180.422905399,104339622.64150943,529468085.10638297,45.986400356179196,5.074468085106383,77.14617021276595,15.202809224318656,20.199659672088057
apartamento,2352735000,139.83,2,2,2,lalinde,6.2129348,-75.5676977,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-lalinde-2-habitaciones-2-banos-2-garajes/21644-M6339470,6,23.305000000000003,69.915,19552.428900000003,4,1,8212082.744136865,164535502.8801956,659755104.6862745,55.02465352208823,4.009803921568627,80.33955882352942,20.035782396088017,20.89622396180771
apartamento,370000000,57.0,3,2,0,la loma de los bernal,6.21748161315918,-75.60362243652344,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos/12116-M6163880,5,11.4,19.0,3249.0,0,0,6633757.902044472,100592392.3918919,485467632.84782606,44.44916612293312,4.826086956521738,73.18139130434783,15.163711711711715,20.287651983451244
apartamento,680000000,96.0,2,2,2,san lucas,6.186771076,-75.567670505,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-2-habitaciones-2-banos-2-garajes/21417-M6128748,6,16.0,48.0,9216.0,4,1,7015939.76117399,163512395.83333334,645974897.1193416,47.009956733091485,3.9506172839506175,92.07246913580248,23.305843750000005,20.959144863995913
apartamento,480000000,97.0,3,1,1,barrio cristobal,6.248206615447998,-75.60765838623047,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-cristobal-3-habitaciones-1-banos-1-garajes/12116-M4700259,5,19.4,32.333333333333336,9409.0,1,1,4748577.720682694,88085106.38297872,887142857.1428572,31.81760972754733,10.071428571428573,186.82285714285717,18.549787234042554,20.006548488384954
apartamento,2891595500,149.11,2,2,2,el poblado,6.2090645,-75.5676977,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-lalinde-2-habitaciones-2-banos-2-garajes/21644-M6339467,6,24.85166666666667,74.555,22233.792100000002,4,1,8456730.08050227,190236969.3174807,783091863.1164021,56.66390087723931,4.116402116402116,92.59984126984126,22.49533419023136,20.94366172688146
apartamento,460000000,101.0,3,3,1,miravalle,6.2345709800720215,-75.599853515625,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-miravalle-3-habitaciones-3-banos-1-garajes/12116-M4870139,7,14.428571428571429,33.666666666666664,10201.0,1,1,5284138.768634058,103750000.0,938260869.5652174,35.40610999253676,9.043478260869565,177.56173913043477,19.63423076923077,20.356619730945784
casa,420000000,115.0,4,4,1,el rincon,6.20718240737915,-75.60636138916016,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-rincon-4-habitaciones-4-banos-1-garajes/12116-M4556490,9,12.777777777777779,28.75,13225.0,1,1,6143033.101060302,89710691.82389937,548615384.6153846,41.16108890913153,6.115384615384615,89.30692307692307,14.60364779874214,19.98929721974261
apartamento,730000000,96.0,3,2,1,bolivariana,6.244699506,-75.590674986,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-bolivariana-3-habitaciones-2-banos-1-garajes/16187-M6389563,6,16.0,32.0,9216.0,1,1,6362991.285691138,122895683.45323741,683300000.0,42.63490782642148,5.56,107.3866,19.314136690647484,20.493158536131453
apartamento,815000000,93.0,3,2,2,la loma de los bernal,6.2178120613098145,-75.60408020019531,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-2-garajes/12792-M6151896,7,13.285714285714286,31.0,8649.0,4,1,6633757.902044472,100592392.3918919,485467632.84782606,44.44916612293312,4.826086956521738,73.18139130434783,15.163711711711715,20.287651983451244
apartamento,550000000,188.0,3,2,1,la candelaria,6.24857,-75.56282,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-candelaria-3-habitaciones-2-banos-1-garajes/509-M6033186,6,31.333333333333332,62.666666666666664,35344.0,1,1,6190317.218890633,141556288.26903024,798544002.6470588,41.47791379774692,5.641176470588236,128.99888235294117,22.867372262773724,20.60980778452254
apartamento,1300000000,178.0,4,4,2,la florida,6.205089497,-75.563523036,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-4-habitaciones-4-banos-2-garajes/16632-M6199174,10,17.8,44.5,31684.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,750000000,72.0,2,2,1,el poblado,6.2090645,-75.5676977,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-2-habitaciones-2-banos-1-garajes/16632-M6043302,5,14.4,36.0,5184.0,1,1,8456730.08050227,190236969.3174807,783091863.1164021,56.66390087723931,4.116402116402116,92.59984126984126,22.49533419023136,20.94366172688146
apartamento,1285000000,108.0,2,3,2,altos del poblado,6.2173685852,-75.5542231084,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-2-habitaciones-3-banos-2-garajes/16632-M6243351,7,15.428571428571429,54.0,11664.0,4,1,8653962.51464445,175092749.76961708,706133545.2734177,57.985447029430716,4.0329113924050635,81.59655696202532,20.23266792215945,20.991095029848776
apartamento,1650000000,169.0,4,4,2,los naranjos,6.194890199,-75.558111453,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-naranjos-4-habitaciones-4-banos-2-garajes/16632-M6403296,10,16.9,42.25,28561.0,4,1,7138176.074295598,165344669.11764705,673259730.5389222,47.82899509240857,4.07185628742515,94.31817365269463,23.163433823529413,20.949477614086128
apartamento,2510000000,269.0,3,4,2,alejandria,6.20240592956543,-75.57188415527344,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-3-habitaciones-4-banos-2-garajes/687-M5527871,9,29.88888888888889,89.66666666666667,72361.0,4,1,7061101.707880057,152463909.7744361,602307920.7920792,47.31256211924138,3.9504950495049505,85.29942574257426,21.59208521303258,20.88207628452947
apartamento,575000000,50.0,1,2,1,villa carlota,6.2198516,-75.5751492,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-ciudad-del-rio-1-habitaciones-2-banos-1-garajes/16631-M6171271,4,12.5,50.0,2500.0,1,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
casa,2150000000,310.0,3,5,2,los naranjos,6.192898750305176,-75.55703735351562,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-balsos-no.1-3-habitaciones-5-banos-2-garajes/687-M3372004,10,31.0,103.33333333333333,96100.0,4,1,7138176.074295598,165344669.11764705,673259730.5389222,47.82899509240857,4.07185628742515,94.31817365269463,23.163433823529413,20.949477614086128
apartamento,510000000,65.0,2,2,1,la loma de los bernal,6.217267990112305,-75.6036605834961,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-2-habitaciones-2-banos-1-garajes/12116-M6406110,5,13.0,32.5,4225.0,1,1,6633757.902044472,100592392.3918919,485467632.84782606,44.44916612293312,4.826086956521738,73.18139130434783,15.163711711711715,20.287651983451244
apartamento,340000000,38.0,1,1,1,la gloria,6.22064093,-75.6016351,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-gloria-1-habitaciones-1-banos-1-garajes/19797-M5972862,3,12.666666666666666,38.0,1444.0,1,1,5801504.989948944,104861736.33440514,679416666.6666666,38.87269672319394,6.479166666666667,117.11041666666667,18.07491961414791,20.407541190662823
apartamento,860000000,94.0,3,2,1,la florida,6.205621242523193,-75.56151580810547,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-2-banos-1-garajes/687-M6066934,6,15.666666666666666,31.333333333333332,8836.0,1,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,995000000,121.0,3,4,2,villa carlota,6.218286514282227,-75.57432556152344,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-3-habitaciones-4-banos-2-garajes/687-M5512079,9,13.444444444444445,40.333333333333336,14641.0,4,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,870000000,88.0,3,2,2,la aguacatala,6.198988437652588,-75.5776138305664,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-aguacatala-3-habitaciones-2-banos-2-garajes/687-M5740011,7,12.571428571428571,29.333333333333332,7744.0,4,1,7643160.873609857,156583246.49298596,789242828.2828283,51.21262071844443,5.040404040404041,103.26131313131314,20.486713426853708,20.775065567247548
apartamento,930000000,98.0,2,2,2,los naranjos,6.193474292755127,-75.55982971191406,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-naranjos-2-habitaciones-2-banos-2-garajes/687-M4653154,6,16.333333333333332,49.0,9604.0,4,1,7138176.074295598,165344669.11764705,673259730.5389222,47.82899509240857,4.07185628742515,94.31817365269463,23.163433823529413,20.949477614086128
apartamento,450000000,69.0,3,2,1,calasanz parte alta,6.264708042144775,-75.600341796875,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-calasanz-parte-alta-3-habitaciones-2-banos-1-garajes/12116-M5675912,6,11.5,23.0,4761.0,1,1,5220424.834572745,82450980.39215687,580000000.0,34.97919793435567,7.0344827586206895,111.10206896551725,15.793921568627452,20.120531594187774
apartamento,470000000,70.0,3,2,1,la loma de los bernal,6.217579364776611,-75.60416412353516,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/12116-M5065031,6,11.666666666666666,23.333333333333332,4900.0,1,1,6633757.902044472,100592392.3918919,485467632.84782606,44.44916612293312,4.826086956521738,73.18139130434783,15.163711711711715,20.287651983451244
apartamento,560000000,72.0,2,2,1,laureles,6.2452354,-75.5930052,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-2-habitaciones-2-banos-1-garajes/21417-M6128488,5,14.4,36.0,5184.0,1,1,6460195.111687219,127370563.38028169,634618245.6140351,43.286217246102424,4.982456140350878,98.23515151515151,19.716209987195903,20.668615533018688
apartamento,640000000,74.0,3,2,1,villa carlota,6.217029094696045,-75.57361602783203,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simesa-3-habitaciones-2-banos-1-garajes/687-M5399118,6,12.333333333333334,24.666666666666668,5476.0,1,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,630000000,176.56,4,3,1,calasanz parte alta,6.2652896,-75.6013776,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-calasanz-4-habitaciones-3-banos-1-garajes/21417-M6382570,8,22.07,44.14,31173.4336,1,1,5220424.834572745,82450980.39215687,580000000.0,34.97919793435567,7.0344827586206895,111.10206896551725,15.793921568627452,20.120531594187774
apartamento,530000000,69.0,3,2,1,santa fe,6.2196431159973145,-75.58197021484375,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-fe-3-habitaciones-2-banos-1-garajes/12116-M4973510,6,11.5,23.0,4761.0,1,1,7324423.986900295,113615000.0,757433333.3333334,49.076940002316164,6.666666666666667,103.412,15.511800000000001,20.223271915786253
casa,1050000000,186.0,3,4,3,el diamante no.2,6.185821056365967,-75.57620239257812,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-diamante-no.2-3-habitaciones-4-banos-3-garajes/687-M3831424,10,18.6,62.0,34596.0,9,1,6938903.1868942855,145274509.80392158,617416666.6666666,46.49377698425788,4.249999999999999,88.979,20.93623529411765,20.736766307719375
apartamento,340000000,34.0,1,1,0,el nogal-los almendros,6.2379608154296875,-75.5960464477539,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-nogal-los-almendros-1-habitaciones-1-banos/12116-M5701747,2,17.0,34.0,1156.0,0,0,6009870.331653372,120674816.62591687,587571428.5714285,40.268838370875635,4.869047619047619,97.76773809523809,20.079437652811734,20.490569126337697
casa,679000000,116.0,4,3,1,belen,6.233081817626953,-75.59549713134766,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-belen-4-habitaciones-3-banos-1-garajes/17134-M6118039,8,14.5,29.0,13456.0,1,1,5727953.015844722,114924705.88235295,800704918.0327868,38.37986536517579,6.967213114754098,139.7890163934426,20.063835294117645,20.3807919467757
apartamento,790000000,137.0,3,3,2,alejandria,6.200446128845215,-75.56983947753906,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-3-habitaciones-3-banos-2-garajes/687-M5105610,8,17.125,45.666666666666664,18769.0,4,1,7061101.707880057,152463909.7744361,602307920.7920792,47.31256211924138,3.9504950495049505,85.29942574257426,21.59208521303258,20.88207628452947
apartamento,1100000000,87.0,2,3,2,el poblado,6.2085436635,-75.5667543411,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-2-habitaciones-3-banos-2-garajes/21644-M6296339,7,12.428571428571429,43.5,7569.0,4,1,8456730.08050227,190236969.3174807,783091863.1164021,56.66390087723931,4.116402116402116,92.59984126984126,22.49533419023136,20.94366172688146
apartamento,510000000,93.0,4,2,1,la loma de los bernal,6.217268466949463,-75.60383605957031,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-4-habitaciones-2-banos-1-garajes/12116-M5840774,7,13.285714285714286,23.25,8649.0,1,1,6633757.902044472,100592392.3918919,485467632.84782606,44.44916612293312,4.826086956521738,73.18139130434783,15.163711711711715,20.287651983451244
apartamento,265000000,45.0,2,1,0,calasanz,6.260739803314209,-75.59919738769531,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-calasanz-2-habitaciones-1-banos/12116-M6411508,3,15.0,22.5,2025.0,0,0,5707594.473568436,103300268.09651475,713537037.037037,38.243453961410125,6.907407407407407,125.01537037037036,18.098739946380697,20.18134398145305
apartamento,920000000,120.0,3,3,1,los conquistadores,6.242410659790039,-75.58174896240234,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-conquistadores-3-habitaciones-3-banos-1-garajes/12116-M5065422,7,17.142857142857142,40.0,14400.0,1,1,6476873.42764937,125414307.0539419,702903441.8604652,43.39796947580378,5.604651162790698,108.52511627906978,19.363402489626555,20.536286526593017
apartamento,445000000,56.0,3,2,2,san cristobal,6.270437014,-75.605052168,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-rosa-de-lima-3-habitaciones-2-banos-2-garajes/20033-M6436594,7,8.0,18.666666666666668,3136.0,4,1,6529520.489278255,113748691.09947644,689714285.7142857,43.750728503609935,6.063492063492063,105.63015873015873,17.42068062827225,20.106927757088908
apartamento,420000000,69.0,3,2,1,villa carlota,6.219998836517334,-75.57205963134766,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-villa-carlota-3-habitaciones-2-banos-1-garajes/687-M2517498,6,11.5,23.0,4761.0,1,1,9860972.513248164,143798071.89642859,735405664.4931507,66.07295771827317,5.114155251141552,74.57739726027398,14.582544642857146,20.518777670719466
apartamento,1130000000,104.0,2,2,2,el diamante no.2,6.18419134,-75.57122882,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-diamante-no.2-2-habitaciones-2-banos-2-garajes/21417-M6127443,6,17.333333333333332,52.0,10816.0,4,1,6938903.1868942855,145274509.80392158,617416666.6666666,46.49377698425788,4.249999999999999,88.979,20.93623529411765,20.736766307719375
casa,1650000000,326.0,5,5,0,florida nueva,6.252889,-75.590899,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-florida-nueva-5-habitaciones-5-banos/17021-M5266708,10,32.6,65.2,106276.0,0,0,6286892.086070938,115281708.00597015,702170403.3090909,42.12500891004739,6.09090909090909,111.68799999999999,18.336835820895523,20.460618806370164
apartamento,480000000,79.0,3,2,1,calasanz parte alta,6.267836816,-75.602290278,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-calasanz-parte-alta-3-habitaciones-2-banos-1-garajes/17815-M6479771,6,13.166666666666666,26.333333333333332,6241.0,1,1,5220424.834572745,82450980.39215687,580000000.0,34.97919793435567,7.0344827586206895,111.10206896551725,15.793921568627452,20.120531594187774
casa,680000000,174.0,5,2,0,campo amor,6.21302,-75.58322,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-campo-amor-5-habitaciones-2-banos/16254-M4978268,7,24.857142857142858,34.8,30276.0,0,0,7943492.481214274,137699926.35064936,815607256.0769231,53.22497777390195,5.923076923076923,102.67615384615385,17.334935064935063,20.421568466800757
apartamento,730000000,96.0,3,2,1,bolivariana,6.244699506,-75.590674986,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-bolivariana-3-habitaciones-2-banos-1-garajes/16187-M5682774,6,16.0,32.0,9216.0,1,1,6362991.285691138,122895683.45323741,683300000.0,42.63490782642148,5.56,107.3866,19.314136690647484,20.493158536131453
apartamento,560000000,94.0,3,3,1,altavista,6.2226369882,-75.610906105,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-3-banos-1-garajes/16632-M6353069,7,13.428571428571429,31.333333333333332,8836.0,1,1,5713983.171647565,115000000.0,584583333.3333334,38.28626111633222,5.083333333333334,102.30750000000002,20.126065573770493,20.243263740468663
apartamento,355000000,40.0,1,1,0,bolivariana,6.245419025421143,-75.58924102783203,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-bolivariana-1-habitaciones-1-banos/14814-M6135020,2,20.0,40.0,1600.0,0,0,6362991.285691138,122895683.45323741,683300000.0,42.63490782642148,5.56,107.3866,19.314136690647484,20.493158536131453
apartamento,1170000000,129.0,2,3,2,los balsos no.1,6.1871474144,-75.5576133728,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-poblado-2-habitaciones-3-banos-2-garajes/16632-M5498296,7,18.428571428571427,64.5,16641.0,4,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,930000000,153.0,3,3,2,lorena,6.2468744,-75.6018881,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-patio-bonito-poblado-3-habitaciones-3-banos-2-garajes/16632-M6049364,8,19.125,51.0,23409.0,4,1,6520711.758290171,118259606.41891892,736944073.6842105,43.69170603809292,6.231578947368421,113.0158947368421,18.135996621621622,20.533172274298455
apartamento,240000000,50.5,2,1,0,la mansion,6.25825937,-75.55605511,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-mansion-2-habitaciones-1-banos/20806-M6002897,3,16.833333333333332,25.25,2550.25,0,0,3341250.9897070467,65937500.0,1055000000.0,22.387886699050593,16.0,315.75,19.734375,19.742044294800156
apartamento,850000000,105.0,2,2,2,santa maria de los angeles,6.188798904418945,-75.57980346679688,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-maria-de-los-angeles-2-habitaciones-2-banos-2-garajes/687-M5232481,6,17.5,52.5,11025.0,4,1,7586689.421906994,143888210.3939648,608718563.8297873,50.83423655444438,4.2304964539007095,80.23507092198582,18.96587594300084,20.728009241580025
apartamento,658000000,76.0,3,2,1,fatima,6.23416423,-75.5829722,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-fatima-3-habitaciones-2-banos-1-garajes/20765-M6135500,6,12.666666666666666,25.333333333333332,5776.0,1,1,5666641.465523192,114165562.91390729,820904761.9047619,37.96905036020607,7.19047619047619,144.8661904761905,20.14695364238411,20.370543743287303
apartamento,670000000,127.0,3,3,1,el nogal-los almendros,6.237518787384033,-75.59638977050781,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-nogal-los-almendros-3-habitaciones-3-banos-1-garajes/12116-M3025558,7,18.142857142857142,42.333333333333336,16129.0,1,1,6009870.331653372,120674816.62591687,587571428.5714285,40.268838370875635,4.869047619047619,97.76773809523809,20.079437652811734,20.490569126337697
apartamento,280000000,52.0,3,2,0,la hondonada,6.203418121,-75.603235402,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-hondonada-3-habitaciones-2-banos/19797-M6275972,5,10.4,17.333333333333332,2704.0,0,0,5892891.810189422,67884984.02555911,574270270.2702702,39.48502958403948,8.459459459459458,97.45135135135135,11.519808306709267,19.704202260960717
