tipo,precio,area,habitaciones,baños,parqueaderos,nombre,latitud,longitud,url,espacios,axe,axh,axa,parq2,garaje_bin,ppmc,pppz,pppp,new_index,pppp/pppz,pppp/ppmc,pppz/ppmc,barrio_count,barrio_te
apartamento,3500000,90.0,3,2,1,Santa Mónica,6.24541,-75.61336,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-almeria-3-habitaciones-2-banos-1-garajes/21565-M6386129,6,15.0,30.0,8100.0,1,1,24230.182926829268,635800.0,6358000.0,34.61454703832752,10.0,262.40000000000003,26.240000000000002,9,
apartamento,4000000,96.0,3,2,1,Los Conquistadores,6.241102728,-75.5854216108,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-conquistadores-3-habitaciones-2-banos-1-garajes/14273-M6261382,6,16.0,32.0,9216.0,1,1,38541.58754272693,725894.1344778255,3843939.393939394,55.05941077532418,5.295454545454546,99.73484848484848,18.834048640915594,106,
apartamento,4400000,81.0,3,2,1,Castropol,6.223730087280273,-75.56568908691406,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M4727795,6,13.5,27.0,6561.0,1,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,11700000,87.0,1,1,1,La Florida,6.203743934631348,-75.56242370605469,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-1-habitaciones-1-banos-1-garajes/687-M5817222,3,29.0,87.0,7569.0,1,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,4000000,140.0,3,2,1,Patio Bonito,6.204165458679199,-75.5733413696289,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-3-habitaciones-2-banos-1-garajes/687-M5056958,6,23.333333333333332,46.666666666666664,19600.0,1,1,44017.477033385614,752681.9923371647,3508035.714285714,62.88211004769373,4.660714285714286,79.69642857142857,17.099616858237546,162,
apartamento,3950000,85.0,3,2,1,San Diego,6.2248978314,-75.5664539337,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-julian-3-habitaciones-2-banos-1-garajes/20772-M6456453,6,14.166666666666666,28.333333333333332,7225.0,1,1,48718.27488321955,695297.2256410257,3766193.3055555555,69.5975355474565,5.416666666666666,77.30555555555554,14.271794871794873,96,
apartamento,5700000,148.0,2,2,2,Altos del Poblado,6.214793682098389,-75.55486297607422,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-2-garajes/687-M2959208,6,24.666666666666668,74.0,21904.0,4,1,57348.39322064172,1045577.9325120514,4603995.2830188675,81.92627602948818,4.403301886792453,80.28115566037735,18.23203535083021,276,
apartamento,5200000,130.0,3,2,2,Los Conquistadores,6.242396354675293,-75.58134460449219,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-3-habitaciones-2-banos-2-garajes/12116-M5944751,7,18.571428571428573,43.333333333333336,16900.0,4,1,38541.58754272693,725894.1344778255,3843939.393939394,55.05941077532418,5.295454545454546,99.73484848484848,18.834048640915594,106,
apartamento,7200000,143.0,2,3,2,La Florida,6.204074859619141,-75.5697250366211,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-2-habitaciones-3-banos-2-garajes/687-M2134531,7,20.428571428571427,71.5,20449.0,4,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,9200000,215.0,3,4,3,Los Balsos No.1,6.186129093170166,-75.5629653930664,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-4-banos-3-garajes/687-M5711530,10,21.5,71.66666666666667,46225.0,9,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,2900000,76.0,2,2,1,Laureles,6.240971565246582,-75.5938949584961,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-2-habitaciones-2-banos-1-garajes/12116-M6002285,5,15.2,38.0,5776.0,1,1,38674.681256121534,734801.2889366273,3638829.787234043,55.24954465160219,4.952127659574468,94.08816489361703,18.999543501611175,271,
apartamento,5700000,70.0,2,2,1,Los Balsos No.1,6.189111232757568,-75.56095123291016,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-2-habitaciones-2-banos-1-garajes/687-M4803723,5,14.0,35.0,4900.0,1,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,3650000,97.0,3,2,1,San Joaquín,6.247558116912842,-75.58533477783203,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-joaquin-3-habitaciones-2-banos-1-garajes/12116-M6226873,6,16.166666666666668,32.333333333333336,9409.0,1,1,34185.23372651813,558928.5714285715,4347222.222222222,48.836048180740185,7.777777777777777,127.16666666666667,16.35,47,
apartamento,9300000,175.0,3,4,3,El Tesoro,6.203347682952881,-75.55573272705078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M5711955,10,17.5,58.333333333333336,30625.0,9,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,4950000,120.0,3,3,2,San Lucas,6.179888725280762,-75.56471252441406,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-3-banos-2-garajes/687-M5000381,8,15.0,40.0,14400.0,4,1,51309.5937989684,1088151.9507186858,4280533.117932148,73.29941971281201,3.9337641357027464,83.42558966074313,21.207572895277206,332,
apartamento,6500000,186.0,3,3,2,Patio Bonito,6.204399108886719,-75.5739974975586,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-3-habitaciones-3-banos-2-garajes/687-M4998597,8,23.25,62.0,34596.0,4,1,44017.477033385614,752681.9923371647,3508035.714285714,62.88211004769373,4.660714285714286,79.69642857142857,17.099616858237546,162,
apartamento,4950000,78.0,2,2,1,Villa Carlota,6.217029094696045,-75.57361602783203,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-2-habitaciones-2-banos-1-garajes/687-M5299416,5,15.6,39.0,6084.0,1,1,55077.373494113235,766566.5722379603,3656729.7297297297,78.68196213444747,4.77027027027027,66.39259459459458,13.91799433427762,296,
apartamento,12000000,182.0,3,4,2,Los Balsos No.1,6.186973571777344,-75.56109619140625,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-4-banos-2-garajes/687-M5440965,9,20.22222222222222,60.666666666666664,33124.0,4,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,4300000,94.0,2,2,2,Los Balsos No.1,6.1902971267700195,-75.560791015625,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-2-habitaciones-2-banos-2-garajes/687-M4759596,6,15.666666666666666,47.0,8836.0,4,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,3700000,80.0,2,2,1,El Castillo,6.192389965057373,-75.57633972167969,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-castillo-2-habitaciones-2-banos-1-garajes/687-M4866144,5,16.0,40.0,6400.0,1,1,55346.074557636144,1011521.1930926216,4078094.9367088606,79.06582079662307,4.031645569620253,73.68354430379746,18.27629513343799,89,
apartamento,6000000,116.0,3,2,1,Castropol,6.216109752655029,-75.56694793701172,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M5284680,6,19.333333333333332,38.666666666666664,13456.0,1,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,4200000,67.0,1,2,1,Alejandría,6.197247505187988,-75.56945037841797,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no2-1-habitaciones-2-banos-1-garajes/687-M6059937,4,16.75,67.0,4489.0,1,1,50327.58429434977,956401.826755297,3908419.689303905,71.89654899192824,4.086587436332767,77.65959252971138,19.003531366846698,338,
apartamento,3600000,120.0,3,2,1,Las Lomas No.1,6.2104082107543945,-75.55905151367188,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-lomas-no.1-3-habitaciones-2-banos-1-garajes/687-M5008920,6,20.0,40.0,14400.0,1,1,45001.69824595454,959857.6972833117,3989086.0215053763,64.28814035136364,4.155913978494624,88.64301075268817,21.329366106080204,105,
apartamento,6450000,144.0,3,4,2,Santa María de Los Ángeles,6.190048694610596,-75.57907104492188,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-4-banos-2-garajes/687-M5945777,9,16.0,48.0,20736.0,4,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
casa,9000000,260.0,5,5,1,La Palma,6.2282885,-75.601745,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-la-palma-5-habitaciones-5-banos-1-garajes/2214-M6383967,11,23.636363636363637,52.0,67600.0,1,1,34231.30515559684,638095.2380952381,3983783.7837837837,48.901864507995484,6.243243243243243,116.37837837837837,18.64069264069264,37,
casa,9600000,370.0,5,3,0,Prado,6.25618,-75.56058,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-candelaria-5-habitaciones-3-banos/4660-M6055712,8,46.25,74.0,136900.0,0,0,28752.886836027712,607317.0731707317,24900000.0,41.07555262289673,41.0,866.0,21.121951219512194,7,
apartamento,3100000,65.0,2,2,1,Suramericana,6.2555,-75.58096,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-suramericana-2-habitaciones-2-banos-1-garajes/18055-M6351519,5,13.0,32.5,4225.0,1,1,29181.494661921708,630769.2307692308,4100000.0,41.68784951703101,6.5,140.5,21.615384615384613,20,
apartamento,7400000,175.0,3,3,2,El Diamante No.2,6.18822,-75.57635,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-3-banos-2-garajes/5076-M5974947,8,21.875,58.333333333333336,30625.0,4,1,45908.62844303187,849211.0874200426,3829615.3846153845,65.58375491861696,4.509615384615385,83.41820512820512,18.497853589196872,202,
apartamento,6500000,134.0,3,3,2,Los Balsos No.2,6.19465,-75.56625,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-3-habitaciones-3-banos-2-garajes/12133-M6481439,8,16.75,44.666666666666664,17956.0,4,1,49940.025395249206,920418.7898089172,3794461.7067833696,71.34289342178458,4.12253829321663,75.98037199124727,18.430483014861995,260,
apartamento,7200000,146.0,2,3,2,Villa Hermosa,6.25514,-75.55037,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-ladera-2-habitaciones-3-banos-2-garajes/5175-M5328353,7,20.857142857142858,73.0,21316.0,4,1,49315.068493150684,1028571.4285714285,2400000.0,70.45009784735812,2.3333333333333335,48.666666666666664,20.857142857142858,1,
apartamento,3600000,81.0,3,2,1,Rosales,6.23625,-75.58825,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-malibu-3-habitaciones-2-banos-1-garajes/16120-M6389661,6,13.5,27.0,6561.0,1,1,35960.17048713508,686549.2957746478,4755609.756097561,51.371672124478685,6.926829268292683,132.24658536585366,19.09193661971831,49,
casa,6000000,220.0,4,3,1,El Velódromo,6.25413,-75.59533,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-velodromo-4-habitaciones-3-banos-1-garajes/14059-M6278124,8,27.5,55.0,48400.0,1,1,34544.347473107366,678087.6494023905,4600000.0,49.349067818724805,6.783783783783783,133.16216216216216,19.62948207171315,37,
apartamento,7000000,110.0,2,2,2,Asomadera No.3,6.21823,-75.55733,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-palmas-2-habitaciones-2-banos-2-garajes/18597-M6041313,6,18.333333333333332,55.0,12100.0,4,1,60690.172543135785,889010.989010989,3677272.727272727,86.70024649019398,4.136363636363637,60.590909090909086,14.648351648351648,16,
apartamento,14650000,365.0,4,4,3,El Castillo,6.1879,-75.56774,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-4-habitaciones-4-banos-3-garajes/16120-M5940359,11,33.18181818181818,91.25,133225.0,9,1,55346.074557636144,1011521.1930926216,4078094.9367088606,79.06582079662307,4.031645569620253,73.68354430379746,18.27629513343799,89,
apartamento,6600000,141.0,3,4,2,Laureles,6.243099689483643,-75.59761810302734,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-4-banos-2-garajes/12116-M5545032,9,15.666666666666666,47.0,19881.0,4,1,38674.681256121534,734801.2889366273,3638829.787234043,55.24954465160219,4.952127659574468,94.08816489361703,18.999543501611175,271,
apartamento,2400000,60.0,3,2,1,La Hondonada,6.20292,-75.60358,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-rodeo-alto-3-habitaciones-2-banos-1-garajes/22122-M6456424,6,10.0,20.0,3600.0,1,1,33476.65847665848,456703.91061452514,2919642.8571428573,47.823797823797825,6.392857142857143,87.21428571428571,13.642458100558658,32,
apartamento,3200000,63.0,3,2,1,San Diego,6.233943939208984,-75.57000732421875,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-diego-3-habitaciones-2-banos-1-garajes/687-M6059975,6,10.5,21.0,3969.0,1,1,48718.27488321955,695297.2256410257,3766193.3055555555,69.5975355474565,5.416666666666666,77.30555555555554,14.271794871794873,96,
apartamento,3700000,60.0,3,2,1,La Florida,6.201699256896973,-75.5627212524414,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-3-habitaciones-2-banos-1-garajes/687-M4868233,6,10.0,20.0,3600.0,1,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,5200000,118.0,2,2,2,Alejandría,6.1985764503479,-75.57109069824219,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-2-banos-2-garajes/687-M5557996,6,19.666666666666668,59.0,13924.0,4,1,50327.58429434977,956401.826755297,3908419.689303905,71.89654899192824,4.086587436332767,77.65959252971138,19.003531366846698,338,
apartamento,3100000,190.0,3,4,2,Las Lomas No.2,6.208388805389404,-75.55915069580078,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-lomas-no.1-3-habitaciones-4-banos-2-garajes/687-M2021943,9,21.11111111111111,63.333333333333336,36100.0,4,1,47091.882247992864,965082.2669104205,4124218.75,67.27411749713266,4.2734375,87.578125,20.493601462522854,78,
apartamento,9700000,87.0,2,2,1,Altos del Poblado,6.214715480804443,-75.55484008789062,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/687-M6059704,5,17.4,43.5,7569.0,1,1,57348.39322064172,1045577.9325120514,4603995.2830188675,81.92627602948818,4.403301886792453,80.28115566037735,18.23203535083021,276,
apartamento,2850000,50.0,1,1,1,La Loma de Los Bernal,6.217579364776611,-75.60416412353516,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-bernal-1-habitaciones-1-banos-1-garajes/12116-M5551355,3,16.666666666666668,50.0,2500.0,1,1,39815.87301587302,586623.0121608981,3167171.717171717,56.879818594104314,5.398989898989898,79.54545454545453,14.733395696913004,172,
apartamento,9800000,160.0,3,4,2,El Tesoro,6.199733734130859,-75.55714416503906,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M6206898,9,17.77777777777778,53.333333333333336,25600.0,4,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,10800000,73.0,1,1,1,El Tesoro,6.203715801239014,-75.56087493896484,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-1-habitaciones-1-banos-1-garajes/687-M4262303,3,24.333333333333332,73.0,5329.0,1,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,5300000,90.0,2,3,1,Villa Carlota,6.224001407623291,-75.57452392578125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-2-habitaciones-3-banos-1-garajes/687-M4732677,6,15.0,45.0,8100.0,1,1,55077.373494113235,766566.5722379603,3656729.7297297297,78.68196213444747,4.77027027027027,66.39259459459458,13.91799433427762,296,
apartamento,3400000,78.0,2,2,1,Los Conquistadores,6.242410659790039,-75.58174896240234,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-2-habitaciones-2-banos-1-garajes/12116-M5023768,5,15.6,39.0,6084.0,1,1,38541.58754272693,725894.1344778255,3843939.393939394,55.05941077532418,5.295454545454546,99.73484848484848,18.834048640915594,106,
apartamento,7500000,142.0,3,3,1,El Tesoro,6.203797340393066,-75.55549621582031,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-1-garajes/687-M6107579,7,20.285714285714285,47.333333333333336,20164.0,1,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,5200000,125.0,3,4,2,Alejandría,6.1990885734558105,-75.5723648071289,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-4-banos-2-garajes/687-M4813617,9,13.88888888888889,41.666666666666664,15625.0,4,1,50327.58429434977,956401.826755297,3908419.689303905,71.89654899192824,4.086587436332767,77.65959252971138,19.003531366846698,338,
apartamento,5300000,120.0,2,2,1,Corazón de Jesús,6.24822,-75.58003,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-2-habitaciones-2-banos-1-garajes/20769-M6354250,5,24.0,60.0,14400.0,1,1,44118.990745454306,786046.5116279069,4506666.666666667,63.0271296363633,5.733333333333334,102.14800000000001,17.816511627906976,13,
casa,7900000,300.0,5,3,1,Rosales,6.23637,-75.59332,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-belen-alameda-5-habitaciones-3-banos-1-garajes/20769-M6364688,9,33.333333333333336,60.0,90000.0,1,1,35960.17048713508,686549.2957746478,4755609.756097561,51.371672124478685,6.926829268292683,132.24658536585366,19.09193661971831,49,
