barrio,barrio_1,precio,area,habitaciones,baños,parqueaderos,tipo,latitud,longitud,url
LOMA DE LOS BERNAL   Suroccidente,UB  CEDROS DE LA COLINA,3800000,108.0,3,2,2,Apartamento,6.2186785,-75.60169,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-ub.-cedros-de-la-colina-3-habitaciones-2-banos-2-garajes/MC6404027
LOS LAURELES   Centro,LAS ACACIAS,9800000,310.0,5,5,2,Apartamento,6.2432823,-75.59967,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-acacias-5-habitaciones-5-banos-2-garajes/MC6415209
EL POBLADO EL TESORO   Suroriente,EL TESORO,4800000,110.0,2,2,2,Apartamento,6.203638,-75.5541,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-2-habitaciones-2-banos-2-garajes/MC6271467
LA SALLE ENVIGADO   Suroriente,LOMA LINDA,5000000,92.0,3,2,1,Apartamento,6.1794972,-75.579346,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-linda-3-habitaciones-2-banos-1-garajes/MC6478502
LAURELES LA CASTELLANA   Nororiente,LA CASTELLANA,3000000,60.0,2,2,1,Apartamento,6.2380376,-75.609886,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-castellana-2-habitaciones-2-banos-1-garajes/MC6431594
Santa Maria De Los Angeles,SANTA MARIA DE LOS ANGELES,6300000,140.0,3,5,2,Apartamento,6.20832,-75.56557,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-5-banos-2-garajes/21891-M6384480
El Poblado,EL POBLADO,13500000,261.0,3,4,2,Apartamento,6.2476376,-75.5658153,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-4-banos-2-garajes/19797-M6226485
poblado,LOS BALSOS No 1,13500000,240.0,3,4,4,Apartamento,6.1880621910095215,-75.56043243408203,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-4-banos-4-garajes/687-M2166027
EL POBLADO,EL TESORO,12200000,160.0,3,4,1,Apartamento,6.2029805183410645,-75.55723571777344,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-1-garajes/687-M3619641
El Tesoro,EL TESORO,6500000,142.0,5,4,1,Apartamento,6.20339,-75.55958,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-5-habitaciones-4-banos-1-garajes/21891-M6384605
EL POBLADO,EL TESORO,12000000,172.0,3,4,2,Apartamento,6.201724052429199,-75.55621337890625,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M4902723
Loma De Los Gonzalez,LOMA DE LOS GONZALEZ,7300000,140.0,3,3,2,Apartamento,6.19943,-75.57272,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-gonzalez-3-habitaciones-3-banos-2-garajes/21565-M6227436
EL POBLADO,ALEJANDRIA,17200000,240.0,3,3,2,Apartamento,6.201653957366943,-75.56745147705078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-3-banos-2-garajes/687-M4544421
EL POBLADO,LOS BALSOS NO2,5000000,75.0,2,2,1,Apartamento,6.1955952644348145,-75.56967163085938,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no2-2-habitaciones-2-banos-1-garajes/687-M6476111
EL POBLADO,ALTOS DEL POBLADO,14000000,400.0,4,5,3,Casa,6.208479881286621,-75.55165100097656,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-altos-del-poblado-4-habitaciones-5-banos-3-garajes/687-M5952936
Santa Elena,NA,10500000,308.0,4,5,0,Casa,0.0,0.0,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-na-4-habitaciones-5-banos/20775-M6383718
Altos Del Poblado,ALTOS DEL POBLADO,6200000,180.0,4,3,1,Apartamento,6.20737,-75.55499,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-4-habitaciones-3-banos-1-garajes/22122-M6481090
Patio Bonito,PATIO BONITO,6500000,157.0,5,3,3,Apartamento,6.2069,-75.57525,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-5-habitaciones-3-banos-3-garajes/21891-M6384502
Castropol,CASTROPOL,8500000,137.0,3,4,2,Apartamento,6.2136915,-75.5679573,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-4-banos-2-garajes/755-M6453706
Loma De Los Parra,LOMA DE LOS PARRA,7000000,200.0,3,2,2,Apartamento,6.20607,-75.56472,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-parra-3-habitaciones-2-banos-2-garajes/21565-M6449113
EL POBLADO,EL TESORO,10300000,170.0,3,4,2,Apartamento,6.1967549324035645,-75.55122375488281,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M5775317
EL POBLADO,EL TESORO,9000000,151.0,3,3,1,Apartamento,6.204051494598389,-75.55583953857422,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-1-garajes/687-M5003618
Alto De Las Palmas,ALTO DE LAS PALMAS,16900000,450.0,4,4,0,Casa,6.1569394709,-75.5328941345,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-alto-de-las-palmas-4-habitaciones-4-banos/20775-M6008765
Florida Nueva,FLORIDA NUEVA,6600000,196.0,5,5,0,Casa,6.2759900614,-75.5851537408,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-florida-nueva-5-habitaciones-5-banos/19795-M5691377
EL POBLADO,LOS NARANJOS,14700000,390.0,4,5,3,Apartamento,6.193474292755127,-75.55982971191406,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-4-habitaciones-5-banos-3-garajes/687-M5775296
EL POBLADO,LOS BALSOS NO 1,7800000,240.0,3,4,4,Casa,6.186807155609131,-75.55979919433594,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-los-balsos-no.1-3-habitaciones-4-banos-4-garajes/687-M5775385
EL POBLADO,SANTA MARIA DE LOS ANGELES,3250000,60.0,2,2,1,Apartamento,6.190206050872803,-75.57931518554688,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-2-habitaciones-2-banos-1-garajes/687-M5058633
Medellin,MEDELLIN,3200000,85.0,3,2,0,Apartamento,6.2535459,-75.5973513,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-medellin-3-habitaciones-2-banos/11813-M5965769
El Poblado,LALINDE,5500000,130.0,3,2,1,Apartamento,6.214491423,-75.565598945,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-lalinde-3-habitaciones-2-banos-1-garajes/16211-M6360347
,EL TESORO,6500000,135.0,3,2,2,Apartamento,6.208218097686768,-75.55848693847656,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-2-banos-2-garajes/17141-M6373100
Guayabal,GUAYABAL,15000000,270.0,,,0,Edificio de Apartamentos,6.19358,-75.5815,https://www.metrocuadrado.com/inmueble/arriendo-edificio-de-apartamentos-medellin-guayabal/17698-M5530465
El Poblado,CASTROPOL,3800000,70.0,1,2,1,Apartamento,6.215413706,-75.567132647,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-1-habitaciones-2-banos-1-garajes/16211-M6360965
El Nogal,EL NOGAL LOS ALMENDROS,3600000,66.0,2,2,1,Apartamento,6.2371875,-75.5968265,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-nogal-los-almendros-2-habitaciones-2-banos-1-garajes/2511-M6269541
El Poblado,CASTROPOL,4500000,85.0,3,2,1,Apartamento,6.217790899,-75.569359966,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/17021-M6328813
El Nogal,EL NOGAL LOS ALMENDROS,10000000,350.0,3,5,4,Apartamento,6.2382325,-75.5979415,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-nogal-los-almendros-3-habitaciones-5-banos-4-garajes/737-M6385310
Poblado,POBLADO,25000000,306.0,3,4,2,Apartamento,6.2476376,-75.5658153,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-3-habitaciones-4-banos-2-garajes/17098-M5781507
Sabaneta,SABANETA,2200000,59.0,2,2,1,Apartamento,6.1413157713,-75.6126263094,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-sabaneta-2-habitaciones-2-banos-1-garajes/17815-M6479793
Poblado,EL TESORO,7500000,130.0,2,3,2,Apartamento,6.20083193,-75.55141244,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-2-habitaciones-3-banos-2-garajes/2511-M6052748
Las Palmas,LAS PALMAS,7000000,90.0,3,2,2,Apartamento,6.23866,-75.56479,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-palmas-3-habitaciones-2-banos-2-garajes/16120-M5722374
Villagrande,VILLAGRANDE,7000000,245.0,5,5,2,Apartamento,6.18216,-75.57359,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-villagrande-5-habitaciones-5-banos-2-garajes/14059-M6107843
Loma De Los Balsos,LOMA DE LOS BALSOS,11000000,242.0,3,3,2,Apartamento,6.191341,-75.564953,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-balsos-3-habitaciones-3-banos-2-garajes/847-M5004271
Santa Maria De Los Angeles,SANTA MARIA DE LOS ANGELES,5800000,125.0,3,2,1,Apartamento,6.19272,-75.57821,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-1-garajes/16120-M6372207
El Poblado,EL POBLADO,11400000,215.0,4,4,4,Apartamento,6.20213,-75.56898,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-4-habitaciones-4-banos-4-garajes/2398-M6037438
El Poblado,LOS BALSOS NO  1,5550000,95.0,3,2,1,Apartamento,6.193016,-75.5630775,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.-1-3-habitaciones-2-banos-1-garajes/16632-M6480815
Poblado,LOS BALSOS NO 2,7200000,160.0,3,3,2,Apartamento,6.193687,-75.56926,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-3-habitaciones-3-banos-2-garajes/MC5203701
POBLADO CIUDAD DEL RIO   Suroriente,VILLA CARLOTA,4200000,84.0,2,2,2,Apartamento,6.2234406,-75.57277,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-villa-carlota-2-habitaciones-2-banos-2-garajes/MC6418853
LAS LOMAS NO 1   Zona Urbana ,LAS LOMAS NO  1,4500000,90.0,2,2,1,Apartamento,6.212908,-75.563286,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-lomas-no.-1-2-habitaciones-2-banos-1-garajes/MC6293239
PAJARITO   Noroccidente,NAZARETH,1000000,48.0,2,1,0,Apartamento,6.2801757,-75.61913,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-nazareth-2-habitaciones-1-banos/MC5577238
El Poblado,EL POBLADO,10000000,170.0,3,5,2,Apartamento,6.219329,-75.563293,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-5-banos-2-garajes/21472-M6464785
Estadio,ESTADIO,4150000,90.0,2,2,1,Apartamento,6.253531,-75.595742,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-estadio-2-habitaciones-2-banos-1-garajes/21472-M6383919
Laureles  Estadio,LAURELES  ESTADIO,3800000,84.0,3,1,1,Apartamento,6.2374593,-75.608624,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-estadio-3-habitaciones-1-banos-1-garajes/16631-M6470084
El Poblado,EL POBLADO,9000000,260.0,4,5,2,Casa,6.214565,-75.564393,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-el-poblado-4-habitaciones-5-banos-2-garajes/21472-M6364306
Belen La Palma,BELEN LA PALMA,2800000,75.0,2,2,1,Apartamento,6.229584,-75.600515,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-belen-la-palma-2-habitaciones-2-banos-1-garajes/21472-M6372184
Las Santas Poblado,LAS SANTAS POBLADO,6700000,128.0,3,4,2,Apartamento,6.206064,-75.559079,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-santas-poblado-3-habitaciones-4-banos-2-garajes/21472-M6275575
EL POBLADO,EL TESORO,8700000,168.0,3,4,2,Apartamento,6.204051494598389,-75.55583953857422,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M5054830
EL POBLADO,ALTOS DEL POBLADO,16000000,700.0,3,5,4,Casa,6.215419769287109,-75.55437469482422,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-altos-del-poblado-3-habitaciones-5-banos-4-garajes/687-M5614167
EL POBLADO,LOS BALSOS NO2,16500000,300.0,4,4,2,Casa,6.193717956542969,-75.57040405273438,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-los-balsos-no2-4-habitaciones-4-banos-2-garajes/687-M6223868
EL POBLADO,LOS NARANJOS,3850000,51.0,1,2,1,Apartamento,6.19387674331665,-75.56238555908203,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-1-habitaciones-2-banos-1-garajes/687-M5006671
Loma Del Indio,LOMA DEL INDIO,3500000,100.0,3,3,1,Casa,6.229118,-75.563621,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-loma-del-indio-3-habitaciones-3-banos-1-garajes/21472-M6364733
Las Palmas,LAS PALMAS,24900000,1.8,3,5,3,Casa,6.23866,-75.56479,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-las-palmas-3-habitaciones-5-banos-3-garajes/21891-M6384633
El Poblado,EL POBLADO,6500000,72.0,2,2,1,Apartamento,6.2132868,-75.5762572,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-2-habitaciones-2-banos-1-garajes/19797-M5692563
Provenza,PROVENZA,16000000,450.0,3,4,2,Apartamento,6.2083967,-75.5657952,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-provenza-3-habitaciones-4-banos-2-garajes/19797-M6230300
EL POBLADO,LOS BALSOS NO2,14500000,300.0,4,4,2,Casa,6.194443225860596,-75.5722885131836,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-los-balsos-no2-4-habitaciones-4-banos-2-garajes/687-M6223896
EL POBLADO,LA FLORIDA,7200000,180.0,4,4,2,Apartamento,6.207300186157227,-75.56077575683594,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-4-habitaciones-4-banos-2-garajes/687-M5775349
Las Lomas N1,LAS LOMAS N1,9800000,330.0,4,3,2,Casa,6.210595,-75.560788,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-las-lomas-n1-4-habitaciones-3-banos-2-garajes/21472-M6148531
LAURELES,LOS CONQUISTADORES,7600000,212.0,2,3,2,Apartamento,6.242353439331055,-75.58460998535156,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-2-habitaciones-3-banos-2-garajes/12116-M6224477
EL POBLADO,CASTROPOL,3200000,194.0,3,3,2,Apartamento,6.213983058929443,-75.56349182128906,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/687-M2153008
EL POBLADO,EL TESORO,5000000,110.0,2,3,2,Apartamento,6.204051494598389,-75.55583953857422,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-2-habitaciones-3-banos-2-garajes/687-M5220505
EL POBLADO,LOS BALSOS NO2,9200000,175.0,3,3,2,Apartamento,6.196533679962158,-75.5698471069336,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no2-3-habitaciones-3-banos-2-garajes/687-M5953009
Los Balsos,LOS BALSOS,12000000,250.0,3,5,3,Apartamento,6.262137,-75.54968,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-3-habitaciones-5-banos-3-garajes/21472-M6147998
LAURELES,LOS CONQUISTADORES,6200000,300.0,4,3,2,Apartamento,6.2418622970581055,-75.58100891113281,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-4-habitaciones-3-banos-2-garajes/12116-M4500051
El Poblado,CASTROPOL,8300000,120.0,3,2,0,Apartamento,6.216756665,-75.565597836,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos/16211-M6357350
Castropol,CASTROPOL,4500000,106.0,3,3,2,Apartamento,6.21925,-75.56901,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/17698-M6300678
Los Naranjos,LOS NARANJOS,25000000,200.0,3,2,2,Apartamento,6.196941,-75.555946,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-3-habitaciones-2-banos-2-garajes/13439-M6384867
Belen,BELEN,2700000,89.0,4,3,1,Apartamento,6.21504,-75.59681,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-belen-4-habitaciones-3-banos-1-garajes/389-M6481527
Medellin,MEDELLIN,6500000,120.0,3,3,2,Apartamento,6.2423847,-75.5947011,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-medellin-3-habitaciones-3-banos-2-garajes/11813-M6062288
Laureles,ROSALES,6000000,121.0,3,2,1,Apartamento,6.23896854,-75.5898321,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-rosales-3-habitaciones-2-banos-1-garajes/2511-M5828096
Patio Bonito,PATIO BONITO,6900000,126.0,3,3,3,Apartamento,6.2058542,-75.5740648,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-3-habitaciones-3-banos-3-garajes/12782-M6228955
San Lucas,NA,18000000,452.0,3,4,4,Casa,0.0,0.0,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-na-3-habitaciones-4-banos-4-garajes/11614-M6340983
Conquistadores,CERRO NUTIBARA,3500000,60.0,1,2,1,Apartamento,6.23815142,-75.577922408,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-cerro-nutibara-1-habitaciones-2-banos-1-garajes/2511-M6387756
Laureles,LAURELES,4000000,102.0,3,2,1,Apartamento,6.2453605,-75.594934,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-2-banos-1-garajes/2511-M6177412
El Poblado,VILLA CARLOTA,3800000,90.0,3,3,1,Apartamento,6.2180983104029,-75.57079375337,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-villa-carlota-3-habitaciones-3-banos-1-garajes/17021-M6278432
Poblado,POBLADO,25000000,400.0,3,4,1,Casa,6.20698,-75.55064,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-poblado-3-habitaciones-4-banos-1-garajes/16120-M6473425
Poblado,POBLADO,18000000,700.0,4,4,2,Casa,6.19221,-75.55643,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-poblado-4-habitaciones-4-banos-2-garajes/16120-M6223414
Ciudad Del Rio,CIUDAD DEL RIO,4200000,81.0,3,2,1,Apartamento,6.22084,-75.57352,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-ciudad-del-rio-3-habitaciones-2-banos-1-garajes/16120-M6372771
San Lucas,SAN LUCAS,9900000,200.0,3,4,2,Casa,6.18249,-75.56292,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-san-lucas-3-habitaciones-4-banos-2-garajes/16120-M5809347
El Tesoro,EL TESORO,16000000,420.0,5,5,2,Casa,6.20074,-75.552515,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-el-tesoro-5-habitaciones-5-banos-2-garajes/847-M6307224
Velodromo,VELODROMO,6000000,220.0,4,3,1,Casa,6.25413,-75.59533,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-velodromo-4-habitaciones-3-banos-1-garajes/14059-M6278124
LAURELES,EL NOGAL LOS ALMENDROS,5800000,200.0,4,4,1,Apartamento,6.23865,-75.59245,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-nogal-los-almendros-4-habitaciones-4-banos-1-garajes/MC6276021
BELEN DE LA MOTA   Nororiente,EL RINCON,2480000,66.33,3,2,1,Apartamento,6.206574,-75.60178,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-rincon-3-habitaciones-2-banos-1-garajes/MC6465249
ESTADIO FLORIDA NUEVA   Noroccidente,FLORIDA NUEVA,2100000,40.0,2,1,1,Apartamento,6.2505283,-75.58955,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-florida-nueva-2-habitaciones-1-banos-1-garajes/MC4215342
Santa Maria De Los Angeles,SANTA MARIA DE LOS ANGELES,13500000,200.0,3,4,3,Apartamento,6.189137,-75.578949,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-4-banos-3-garajes/21472-M6214283
Belen San Bernardo,BELEN SAN BERNARDO,2700000,120.0,4,1,1,Apartamento,6.22424,-75.59349,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-belen-san-bernardo-4-habitaciones-1-banos-1-garajes/21565-M6451185
San Cristobal,SAN CRISTOBAL,5000000,2000.0,,,,Casa lote,6.27406,-75.64635,https://www.metrocuadrado.com/inmueble/arriendo-casa-lote-medellin-san-cristobal/20769-M6296527
El Poblado,EL POBLADO,6500000,110.0,2,3,1,Apartamento,6.187233,-75.565332,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-2-habitaciones-3-banos-1-garajes/21472-M6381629
El Poblado,EL POBLADO,4500000,120.0,3,2,2,Apartamento,6.191343,-75.574706,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-2-banos-2-garajes/21472-M6371145
La Linde,LA LINDE,7500000,130.0,3,4,2,Apartamento,6.212441,-75.566457,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-3-habitaciones-4-banos-2-garajes/21472-M6456705
LAURELES,LOS CONQUISTADORES,3250000,115.0,3,2,1,Apartamento,6.241286277770996,-75.5816879272461,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-3-habitaciones-2-banos-1-garajes/12116-M5450990
Altos Del Poblado,ALTOS DEL POBLADO,7100000,130.0,3,3,2,Apartamento,6.224284,-75.562001,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-3-habitaciones-3-banos-2-garajes/21472-M6381302
El Poblado,EL POBLADO,5290000,103.0,2,3,1,Apartamento,6.203227,-75.566784,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-2-habitaciones-3-banos-1-garajes/21472-M6166242
EL POBLADO,ALEJANDRIA,7800000,430.0,5,5,4,Casa,6.197526931762695,-75.56974792480469,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-alejandria-5-habitaciones-5-banos-4-garajes/687-M2403714
Castropol,CASTROPOL,8000000,104.0,2,3,1,Apartamento,6.21301,-75.568175,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-3-banos-1-garajes/21472-M6464861
EL POBLADO,ALEJANDRIA,6300000,129.0,3,3,2,Apartamento,6.199472904205322,-75.5699234008789,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-3-banos-2-garajes/687-M4592257
Loma De Los Parra,LOMA DE LOS PARRA,15000000,160.0,3,4,3,Apartamento,6.2029464,-75.5688988,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-parra-3-habitaciones-4-banos-3-garajes/22217-M6470647
El Poblado,EL POBLADO,7000000,200.0,3,3,2,Apartamento,6.199689,-75.56644,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-3-banos-2-garajes/21472-M6244749
LAURELES,LAURELES,3500000,90.0,3,2,1,Apartamento,6.240671634674072,-75.59349822998047,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-2-banos-1-garajes/12116-M5722586
El Poblado,EL POBLADO,9200000,212.0,4,5,2,Apartamento,6.184219,-75.57077,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-4-habitaciones-5-banos-2-garajes/21472-M6229300
Los Balsos,LOS BALSOS,5800000,82.0,3,3,2,Apartamento,6.262137,-75.54968,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-3-habitaciones-3-banos-2-garajes/21472-M6340207
