barrio,barrio_1,precio,area,habitaciones,baños,parqueaderos,tipo,latitud,longitud,url
Las Palmas,LAS PALMAS,5700000000,460.0,4,5,4,Casa,6.175324,-75.52044,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-palmas-4-habitaciones-5-banos-4-garajes/2671-M6012430
Florida,FLORIDA,1980000000,85.0,2,3,2,Apartamento,6.202293,-75.567688,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-florida-2-habitaciones-3-banos-2-garajes/2671-M6324292
El Retiro,EL RETIRO,14500000000,1900.0,5,5,4,Casa,6.086555,-75.502805,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-retiro-5-habitaciones-5-banos-4-garajes/2671-M5939250
Poblado Sector El Tesoro,POBLADO SECTOR EL TESORO,1200000000,160.0,3,3,2,Apartamento,6.2023624361,-75.5567856997,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-sector-el-tesoro-3-habitaciones-3-banos-2-garajes/18157-M6088925
Conquistadores,CONQUISTADORES,1200000000,277.65,4,3,2,Apartamento,6.2442912,-75.5800677,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-conquistadores-4-habitaciones-3-banos-2-garajes/17079-M5728150
Los Balsos Poblado,LOS BALSOS POBLADO,3200000000,320.0,3,5,3,Apartamento,6.1819508,-75.5571687,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-poblado-3-habitaciones-5-banos-3-garajes/17801-M5764701
La Concha,LAS LOMAS NO  2,1300000000,167.0,4,4,2,Apartamento,6.208884885,-75.556009689,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-lomas-no.-2-4-habitaciones-4-banos-2-garajes/18157-M6291794
LAURELES,LAURELES,1550000000,199.0,4,5,1,Apartamento,6.240087985992432,-75.5929183959961,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-4-habitaciones-5-banos-1-garajes/16705-M6475693
POBLADO CIUDAD DEL RIO   Suroriente,VILLA CARLOTA,930000000,91.86,3,3,1,Apartamento,6.2234406,-75.57277,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-villa-carlota-3-habitaciones-3-banos-1-garajes/MC6412201
Belen Loma de los Bernal,LOMA DE LOS BERNAL,564000000,83.0,4,3,2,Apartamento,6.2196555,-75.604095,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-4-habitaciones-3-banos-2-garajes/MC6369628
EL POBLADO SAN LUCAS   Suroriente,SAN LUCAS,1675000000,260.0,3,5,2,Casa,6.177904,-75.56092,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-5-banos-2-garajes/MC6399512
EL VELODROMO   Noroccidente,LOS PINOS,650000000,118.0,3,2,1,Apartamento,6.2513337,-75.59706,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-pinos-3-habitaciones-2-banos-1-garajes/MC6174748
JARDINES DEL RIO- CIUDAD EL RIO,JARDINES DEL RIO- CIUDAD EL RIO,1940000000,150.0,3,3,0,Apartamento,6.2183332,-75.57276,https://www.metrocuadrado.com/proyecto/palma/17855-C0033-03
CIUDAD DEL RÍO,CIUDAD DEL RÍO,960084896,91.02,2,3,1,Apartamento,6.219948,-75.57515,https://www.metrocuadrado.com/proyecto/linz-del-rio/16771-C0007-01
CIUDAD DEL RIO,CIUDAD DEL RIO,1011000000,96.0,3,3,2,Apartamento,6.218699,-75.57316,https://www.metrocuadrado.com/proyecto/guayacanes/17855-C0014-01
LALINDE,LALINDE,1424723114,110.0,2,3,1,Apartamento,6.213520301632212,-75.56942918686528,https://www.metrocuadrado.com/proyecto/amici/22164-C0005-01
Conquistadores,LOS CONQUISTADORES,1020000000,160.0,4,4,2,Apartamento,6.240224,-75.5803625,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-conquistadores-4-habitaciones-4-banos-2-garajes/2511-M6449331
Malibu,MALIBU,680000000,80.0,3,2,1,Apartamento,6.2341384,-75.5903155,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-malibu-3-habitaciones-2-banos-1-garajes/21834-M6473343
SIMON BOLIVAR,SIMON BOLIVAR,600000000,139.0,4,2,1,Casa,6.247329235076904,-75.6040267944336,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-simon-bolivar-4-habitaciones-2-banos-1-garajes/21410-M6428570
LAURELES NOGAL,MIRAVALLE,490000000,49.0,2,2,1,Apartamento,6.237214088439941,-75.6007308959961,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-miravalle-2-habitaciones-2-banos-1-garajes/16705-M6474881
EL POBLADO CASTROPOL,LA LINDE,4300000000,417.0,5,5,4,Apartamento,6.214241981506348,-75.5657730102539,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-linde-5-habitaciones-5-banos-4-garajes/14383-M6471193
LAURELES,LAURELES,740000000,96.0,3,2,1,Apartamento,6.246171951293945,-75.59324645996094,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-2-banos-1-garajes/13297-M6174257
EL POBLADO,EL TESORO,950000000,186.0,3,4,2,Apartamento,6.197798728942871,-75.55308532714844,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M2424916
EL POBLADO,SAN LUCAS,1120000000,165.0,3,3,2,Casa,6.179964065551758,-75.56400299072266,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-3-banos-2-garajes/687-M4765481
El Poblado,EL POBLADO,1250000000,187.0,3,3,1,Apartamento,6.2194015,-75.5677762,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-3-habitaciones-3-banos-1-garajes/20811-M6005613
Los Colores,LOS COLORES,4000000000,630.0,5,5,2,Casa,6.265941,-75.5948785,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-colores-5-habitaciones-5-banos-2-garajes/20806-M6291286
Poblado Campestre,EL DIAMANTE NO  2,950000000,128.0,3,3,2,Apartamento,6.18513719,-75.570242634,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-diamante-no.-2-3-habitaciones-3-banos-2-garajes/21303-M6381003
Poblado El Tesoro,EL TESORO,980000000,148.4,3,2,2,Apartamento,6.202236406,-75.559858132,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-2-banos-2-garajes/11976-M6271261
Poblado,NA,1135000000,97.8,3,3,2,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-3-habitaciones-3-banos-2-garajes/20811-M6012924
LA MOTA,LA MOTA,850000000,150.0,3,3,1,Casa,6.209928512573242,-75.59856414794922,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-mota-3-habitaciones-3-banos-1-garajes/20721-M6186028
Las Palmas,ASOMADERA NO  2,1250000000,115.0,3,3,2,Apartamento,6.224581348,-75.561573644,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-asomadera-no.-2-3-habitaciones-3-banos-2-garajes/21303-M6376149
Poblado Milla De Oro,POBLADO MILLA DE ORO,950000000,115.0,3,3,2,Apartamento,6.2132799728,-75.5703614093,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-milla-de-oro-3-habitaciones-3-banos-2-garajes/20811-M6139301
EL POBLADO,EL TESORO,1570000000,240.0,3,4,2,Casa,6.203419208526611,-75.55488586425781,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M4593019
Poblado Los Balsos,POBLADO LOS BALSOS,3190000000,320.0,3,4,3,Apartamento,6.1955805,-75.5698808,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-los-balsos-3-habitaciones-4-banos-3-garajes/20852-M6068097
Poblado El Tesoro,EL TESORO,1250000000,165.0,4,3,2,Apartamento,6.202216978,-75.558948518,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-4-habitaciones-3-banos-2-garajes/11976-M5815403
VEGAS DEL POBLADO,SANTA MARIA DE LOS ANGELES,1260000000,167.0,3,4,2,Apartamento,6.190206050872803,-75.57931518554688,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-4-banos-2-garajes/687-M4865334
Laureles,CUARTA BRIGADA,750000000,74.0,3,2,1,Apartamento,6.2612165,-75.588325,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-cuarta-brigada-3-habitaciones-2-banos-1-garajes/21303-M6385804
El Poblado,LOS BALSOS NO  1,1650000000,270.0,5,5,4,Casa,6.184793361,-75.559823865,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-los-balsos-no.-1-5-habitaciones-5-banos-4-garajes/14273-M6377457
El Poblado,EL POBLADO,2100000000,367.0,4,5,3,Apartamento,6.2040219,-75.5588289,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-4-habitaciones-5-banos-3-garajes/20811-M6012914
EL POBLADO,SAN LUCAS,900000000,136.0,4,4,2,Casa,6.184037208557129,-75.5617904663086,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-4-habitaciones-4-banos-2-garajes/687-M5726639
EL POBLADO LA LINDE,LA LINDE,1900000000,295.0,3,5,2,Apartamento,6.2142205238342285,-75.56617736816406,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-linde-3-habitaciones-5-banos-2-garajes/21883-M6481430
EL POBLADO,SAN LUCAS,1200000000,167.0,3,4,2,Apartamento,6.179888725280762,-75.56471252441406,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-3-habitaciones-4-banos-2-garajes/687-M5456977
Poblado Los Balsos,LOS BALSOS NO  2,1500000000,174.0,3,5,2,Apartamento,6.1963395,-75.5713085,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.-2-3-habitaciones-5-banos-2-garajes/11976-M5954743
Alejandria,ALEJANDRIA,1250000000,210.0,3,4,2,Apartamento,6.1985896,-75.5697889,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-3-habitaciones-4-banos-2-garajes/20811-M6005597
Las Palmas,LAS PALMAS,6500000000,459.0,4,5,4,Casa,6.201044,-75.550215,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-palmas-4-habitaciones-5-banos-4-garajes/13439-M6384888
Via Las Palmas,VIA LAS PALMAS,4500000000,696.0,4,5,4,Casa,6.140705,-75.523627,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-via-las-palmas-4-habitaciones-5-banos-4-garajes/13439-M6384815
La Florida,LA FLORIDA,1825000000,197.0,3,2,2,Apartamento,6.205237,-75.566333,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-2-banos-2-garajes/13439-M6384813
Lalinde,LALINDE,1700000000,132.0,3,3,2,Apartamento,6.213403,-75.569408,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-lalinde-3-habitaciones-3-banos-2-garajes/13439-M6384887
Via Las Palmas,VIA LAS PALMAS,3300000000,1800.0,3,3,4,Casa,6.167706,-75.491253,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-via-las-palmas-3-habitaciones-3-banos-4-garajes/13439-M6384855
Altos Del Poblado,ALTOS DEL POBLADO,1270000000,108.0,2,2,1,Apartamento,6.217272,-75.555998,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/13439-M6384805
San Lucas,SAN LUCAS,1290000000,190.0,3,2,2,Apartamento,6.186525,-75.566052,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-3-habitaciones-2-banos-2-garajes/13439-M6384886
Las Lomas No 2,LAS LOMAS NO 2,2100000000,245.0,3,3,3,Apartamento,6.207856,-75.556143,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-lomas-no.2-3-habitaciones-3-banos-3-garajes/13439-M6384798
El Castillo,EL CASTILLO,2120000000,140.0,3,3,2,Apartamento,6.191767,-75.57307,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-castillo-3-habitaciones-3-banos-2-garajes/13439-M6384900
El Retiro,EL RETIRO,4980000000,560.0,3,5,4,Casa,6.056789,-75.503819,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-retiro-3-habitaciones-5-banos-4-garajes/2671-M5812094
El Poblado,EL POBLADO,14000000000,908.51,5,5,4,Casa,6.20903,-75.56636,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-5-habitaciones-5-banos-4-garajes/2671-M5440403
El Campestre,EL CAMPESTRE,2600000000,373.0,4,4,4,Apartamento,6.181942,-75.56963,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-campestre-4-habitaciones-4-banos-4-garajes/2671-M5811857
Cumbres,CUMBRES,2050000000,283.0,3,4,3,Apartamento,6.167372,-75.573256,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-cumbres-3-habitaciones-4-banos-3-garajes/2671-M5812122
La Acuarela,LA ACUARELA,20000000000,1286.67,5,5,4,Casa,6.153462,-75.532959,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-acuarela-5-habitaciones-5-banos-4-garajes/2671-M5812163
Altos Del Poblado,ALTOS DEL POBLADO,2350000000,235.0,3,5,3,Apartamento,6.2105449,-75.5514262,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-3-habitaciones-5-banos-3-garajes/17801-M6028164
Los Balsos,LOS BALSOS NO  2,1500000000,174.0,3,5,2,Apartamento,6.1963395,-75.5713085,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.-2-3-habitaciones-5-banos-2-garajes/18157-M5605880
La Concha,LAS LOMAS NO  2,1200000000,245.0,3,2,3,Apartamento,6.208884885,-75.556009689,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-lomas-no.-2-3-habitaciones-2-banos-3-garajes/18157-M6258915
Laureles,LAURELES,1280000000,143.0,3,3,2,Apartamento,6.2409742442,-75.5977605422,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-3-banos-2-garajes/18157-M6033388
Loma San Julian,SAN DIEGO,900000000,102.0,2,2,2,Apartamento,6.22575144,-75.568046652,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-diego-2-habitaciones-2-banos-2-garajes/18157-M6387023
LOMA DE LOS BERNAL   Suroccidente,UB  CEDROS DE LA COLINA,670000000,108.0,3,2,2,Apartamento,6.2186785,-75.60169,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-ub.-cedros-de-la-colina-3-habitaciones-2-banos-2-garajes/MC6404175
Laureles,SIMON BOLIVAR,780000000,185.0,4,3,1,Casa,6.2465315,-75.60655,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-simon-bolivar-4-habitaciones-3-banos-1-garajes/MC6265241
LAURELES   Nororiente,LOS CONQUISTADORES,670000000,88.3,3,2,1,Apartamento,6.24104,-75.584724,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-conquistadores-3-habitaciones-2-banos-1-garajes/MC6479610
BELEN LOMA DE LOS BERNAL   Nororiente,UB  CEDROS DE LA COLINA,790000000,83.0,3,2,1,Apartamento,6.218844,-75.60196,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-ub.-cedros-de-la-colina-3-habitaciones-2-banos-1-garajes/MC6442832
POBLADO - CIUDAD VERANOVA,POBLADO - CIUDAD VERANOVA,882334225,82.2,3,2,1,Apartamento,6.2107277,-75.57933,https://www.metrocuadrado.com/proyecto/veranova-park-ciudad-veranova/21588-C0001-02
CIUDAD DEL RIO,CIUDAD DEL RIO,850000000,80.0,2,3,1,Apartamento,6.218592,-75.573204,https://www.metrocuadrado.com/proyecto/saman/17855-C0013-02
CIUDAD DEL RIO,CIUDAD DEL RIO,1107000000,110.0,3,4,2,Apartamento,6.218699,-75.57316,https://www.metrocuadrado.com/proyecto/guayacanes/17855-C0014-02
CIUDAD DEL RIO,CIUDAD DEL RIO,676000000,56.0,1,2,1,Apartamento,6.218592,-75.573204,https://www.metrocuadrado.com/proyecto/saman/17855-C0013-01
Belen La Mota,BELEN LA MOTA,770000000,140.0,4,3,2,Casa,6.2135574,-75.59759,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-belen-la-mota-4-habitaciones-3-banos-2-garajes/20365-M6146026
Poblado,EL DIAMANTE NO  2,1700000000,267.34,4,4,2,Casa,6.1840405,-75.5722845,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-diamante-no.-2-4-habitaciones-4-banos-2-garajes/20811-M6052376
Las Palmas El Poblado,LAS PALMAS,7500000000,6400.0,4,5,4,Casa,6.240578,-75.565937,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-palmas-4-habitaciones-5-banos-4-garajes/19698-M6294286
Ciudad Del Rio,NA,750000000,74.0,2,3,1,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-2-habitaciones-3-banos-1-garajes/19698-M5676906
Poblado Palmas,NA,2800000000,437.0,5,5,4,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-5-habitaciones-5-banos-4-garajes/11976-M6344349
San Lucas,SAN LUCAS,1250000000,204.0,3,5,2,Apartamento,6.1799445,-75.5686748,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-3-habitaciones-5-banos-2-garajes/20811-M6111811
Laureles,NA,1640000001,297.54,5,5,4,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-5-habitaciones-5-banos-4-garajes/20811-M6012863
Alto De Las Palmas,ALTO DE LAS PALMAS,1650000000,164.0,4,5,0,Apartamento,6.2220712506,-75.6011974345,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alto-de-las-palmas-4-habitaciones-5-banos/20775-M6001604
EL POBLADO LOMA DE LOS PARRA,NA,2200000000,250.0,3,3,3,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-3-habitaciones-3-banos-3-garajes/21131-M6076138
Poblado,ALTOS DEL POBLADO,1400000000,135.0,3,3,2,Apartamento,6.211407,-75.551894,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-3-habitaciones-3-banos-2-garajes/16775-M6224060
Alto De Las Palmas,ALTO DE LAS PALMAS,5999000000,412.0,3,5,4,Casa,6.2161623688,-75.5516946954,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-alto-de-las-palmas-3-habitaciones-5-banos-4-garajes/20775-M6036137
Loma De Los Bernal,LOMA DE LOS BERNAL,658000000,110.0,2,4,2,Apartamento,6.2146492245,-75.5958539729,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-2-habitaciones-4-banos-2-garajes/19795-M6382172
El Poblado,EL POBLADO,1950000000,255.0,4,5,2,Casa,6.2071959628,-75.5619498968,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-poblado-4-habitaciones-5-banos-2-garajes/10093-M6337200
Belen La Palma,BELEN LA PALMA,630000000,110.0,3,3,2,Apartamento,6.2759123,-75.5546085,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-belen-la-palma-3-habitaciones-3-banos-2-garajes/21417-M6345469
EL POBLADO,ALTOS DEL POBLADO,6500000000,930.0,3,5,4,Casa,6.217200756072998,-75.5555419921875,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-altos-del-poblado-3-habitaciones-5-banos-4-garajes/687-M3039571
Poblado,NA,745000000,73.85,2,2,1,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-2-habitaciones-2-banos-1-garajes/16775-M5805501
Vereda Piedra Gorda,VEREDA PIEDRA GORDA,2500000000,8800.0,4,4,3,Casa,6.2402592325,-75.4988751072,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-vereda-piedra-gorda-4-habitaciones-4-banos-3-garajes/19795-M6382188
Alejandria,ALEJANDRIA,2150000000,253.0,3,5,3,Apartamento,6.2008928,-75.5664694,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-3-habitaciones-5-banos-3-garajes/20811-M6012895
EL POBLADO,EL DIAMANTE NO 2,1300000000,400.0,4,5,4,Casa,6.182840824127197,-75.57305145263672,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-diamante-no.2-4-habitaciones-5-banos-4-garajes/687-M5005011
El Poblado,EL POBLADO,2000000000,248.9,5,5,2,Apartamento,6.2072354,-75.5746502,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-5-habitaciones-5-banos-2-garajes/20775-M6036020
EL POBLADO,ALTOS DEL POBLADO,2100000000,296.0,3,4,4,Apartamento,6.207920551300049,-75.5497817993164,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-3-habitaciones-4-banos-4-garajes/687-M2119596
San Lucas,SAN LUCAS,1400000000,198.0,3,4,2,Casa,6.1799446,-75.5640593,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-4-banos-2-garajes/10159-M6476708
Laureles,LAURELES,385000000,47.0,2,1,1,Apartamento,6.2425528,-75.6126168,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-2-habitaciones-1-banos-1-garajes/10159-M6380767
Laureles,LAURELES,930000000,105.0,2,3,1,Apartamento,6.2476376,-75.5658153,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-2-habitaciones-3-banos-1-garajes/19328-M6449632
La Frontera,EL DIAMANTE NO  2,1570000000,270.0,4,4,2,Casa,6.17998,-75.5717665,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-diamante-no.-2-4-habitaciones-4-banos-2-garajes/10159-M6197781
Laureles,LAS ACACIAS,950000000,230.0,4,5,4,Apartamento,6.2397291,-75.5985076,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-acacias-4-habitaciones-5-banos-4-garajes/5545-M3120015
Conquistadores,CONQUISTADORES,900000000,142.0,4,3,1,Apartamento,6.24366,-75.58058,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-conquistadores-4-habitaciones-3-banos-1-garajes/18936-M6104717
EL CASTILLO,EL CASTILLO,5000000000,475.0,3,4,3,Apartamento,6.19041109085083,-75.57335662841797,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-castillo-3-habitaciones-4-banos-3-garajes/14633-M6102968
Los Balsos,LOS BALSOS NO  2,1290000000,157.0,3,4,2,Apartamento,6.195822692,-75.568582317,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.-2-3-habitaciones-4-banos-2-garajes/11326-M6276153
Altos Del Poblado,ALTOS DEL POBLADO,3270000000,312.35,3,4,3,Apartamento,6.207712,-75.546885,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-altos-del-poblado-3-habitaciones-4-banos-3-garajes/2671-M5811872
LAURELES EL NOGAL,EL NOGAL LOS ALMENDROS,1400000000,400.0,5,3,3,Casa,6.237111568450928,-75.5959701538086,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-nogal-los-almendros-5-habitaciones-3-banos-3-garajes/12792-M5831899
Alto De Palmas,ALTO DE PALMAS,4800000000,443.67,4,5,4,Casa,6.216234,-75.560575,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-alto-de-palmas-4-habitaciones-5-banos-4-garajes/2671-M5812081
Laureles Almeria,SANTA TERESITA,950000000,100.0,4,2,1,Apartamento,6.24223,-75.614935953,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-teresita-4-habitaciones-2-banos-1-garajes/18756-M6028254
LOS BALSOS,LOS BALSOS NO1,1390000000,173.0,3,4,2,Apartamento,6.184291362762451,-75.54971313476562,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no1-3-habitaciones-4-banos-2-garajes/15174-M6477164
Poblado Sector El Tesoro,EL TESORO,1140000000,148.0,3,3,2,Apartamento,6.202236406,-75.559858132,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/18157-M6381167
Los Balsos Poblado,LOS BALSOS NO 1,2150000000,148.0,3,5,2,Apartamento,6.188821,-75.5671999,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.1-3-habitaciones-5-banos-2-garajes/17801-M5483342
Poblado,POBLADO,1750000000,177.0,3,5,4,Apartamento,6.2139547,-75.5674021,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-3-habitaciones-5-banos-4-garajes/17801-M6028172
